0.0;1.844210526
0.0;2.189473684
0.0;2.602105263
0.0;2.930526316
0.0;3.225263158
0.0;3.427368421
0.0;3.705263158
0.0;3.924210526
1.731092437;0.724210526
2.492997199;0.715789474
3.06442577;0.884210526
3.495798319;1.002105263
4;1.044210526
4.487394958;1.077894737
4.991596639;1.221052632
5.50140056;1.313684211
